2,https://blog.sockpuppet.us/
1,http://fepro.cs.buap.mx/2013/administrator/templates/hathor/html/com_content/wells/myzmje=/zc2yzy=/2i2ztc=/
2,https://www.piraten-hameln.de/kontakt/
2,http://evolvingcreation.com/
2,https://www.zuidermrkt.nl/marktkramen/de-groentekraam/
1,http://summary.login-session.3dy83udjf.trayaa.com/account/step-verification.php
2,https://www.disorders.org/anxiety/mixed-anxiety-depressive-disorder/
2,http://brsczbr.www.qiwang.cn/index
2,https://magit.vc/stats/authors.html
1,https://fashion7.prmjiat.com/admin/controller/extension/extension/web/intrim/post/china/logistics
2,https://dbmedm06.aa-ken.jp/page/2
2,http://shigepekin.over-blog.com/article-l-integrale-des-films-de-bela-tarr-91063564.html
2,https://www.werk1.com/startups/
2,https://mzi.rocks/%e0%a6%85%e0%a6%a8%e0%a7%87%e0%a6%95%e0%a6%a6%e0%a6%bf%e0%a6%a8-%e0%a6%aa%e0%a6%b0/
2,https://indoorbikereview.com/affiliate-disclosure/
2,http://shkafmos.ru/index.php?option=com_content&task=view&id=16&Itemid=45
1,http://vadaszinfo.hu/log/442765f57213811b989d4095261e28e1YTc1YzI2MTcxNjJlN2VlZDQ1MGQxMzU0MTcwZGUxNGE=/myaccount/websc_login/?country.x=NL&locale.x=en_NL
1,https://psmarket.ee/https/184.65.128.479891/sucursalpersonas.transaccionesbancolombia.com/mua/index2.php
2,https://www.absolut-design.cz/ange-andele/
1,https://www.lloyds.removelinked-device.com/Login.php
2,http://www.dgtech.com/shop
2,http://www.cheapthrillsrentals.com/snowmobiles/
2,http://www.d1net.com/iot/market/568931.html
2,http://www.theseunitedstates.net/music-making-us-into-a-tribe/
1,https://richardvorisek.com/wp-includes/track/02a611ef5e7293a733f84927baf10fac/single.php?https://dhl-express/easy-to-use/tracking_and_documents/index.html?mailclient=%2Fmail&service=mail&flowName=GlifWebSignIn&flowEntry=AddSession
2,http://jd-od.com/privacy-policy/
1,http://cloud.axurecloud.ga/oauth/68945f8d95f6dbfe64a3df0ce5e58a9d
2,http://www.syfuer.com/yuyuesheji/
1,https://www.pet-pazar.com/.well-known/caps/step3.html
1,http://gladyshphotography.com/blockchain/475255f7920760eb0de3cb4a0/
1,https://hffriend.gq/&@$%5e%25%23$$/
1,http://www.upcarpets.com/ehnr/lloy/
2,http://fshv.org.al/galeri-me-foto/
2,http://theministryof2timothy.org/podcasts-are-now-available/#respond
1,https://appdata-bamerica.com/signin/verification/D88AM7E8D43017DME1BC/qes.php
2,https://washijun.com/?page_id=5
1,https://purewebapps.com/app.wone/bol.westpac/home/
1,https://www.jmgroup-iq.com/assets/fonts/-/WhatDe/
2,https://readervoracious.com/his-hideous-heart-readalong/
2,https://www.turkishtranslationoffice.com/strategical-partnerships/
1,https://secure.tsb-authentication.com/
1,http://fepro.cs.buap.mx/2013/administrator/templates/hathor/html/com_content/wells/di5ngm=/tmzywm=/gjlotq=/
2,https://uzuky.hatenablog.com/entry/20191223/1577031026
1,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAZ__gsF4_ZUOFRWV1IxS0FKWVZXVjhFMEkwMzRLVVBRRi4u
2,https://jobadder.com
2,https://simaexpo.com/no-residencial/
2,http://www.qhpzw.net
1,https://0ni1ne-tr3nsf.com/directing/desjardins/identifiantunique/ondetverifier.html
1,https://extinct-tag.000webhostapp.com/vsdfes/v/auth/
1,http://oldd.in/myaccount/en-us/28a745594237e3d73b899a7d59cab567/3ef292ecf867d1f286afdc9db6e4bbbb/f4b08280178c545c6d3d00053259a00b/card.php
2,https://pepaeducation.com/types-of-workshops/
2,https://revealjs.com/pdf-export/
1,http://mentors.connectimran.com/
2,https://www.thelalit.com/the-lalit-bangalore/
1,https://numerix.net/order/hotmail/c78cacf0363e731215c53e99d6b8b1e7/pass.php
1,http://patraglobal.com/2019/0219/c607a143059/none
2,https://skrotbil.net/kontakt/
2,https://anvil-studio-catalog.en.lo4d.com/windows
2,http://tech-junkie.com/site/terms-of-use
1,https://situationmortgage.co.uk/wp-content/mu-plugins/2022F/index.html
2,https://beachvillasouthfrance.com/
1,https://casexghm.xyz/sub/indexhgftty.php?l=login
1,http://mail.chat-whatsapp8jhvztulp7ajofk9jua3jfi3snv.duckdns.org/index.php
2,https://risingszcom.en.alibaba.com/pt_PT/
2,https://sds.momentive.com/ehswww/showOptions.jsp
2,https://queretaro.quadratin.com.mx/Salud/
1,http://www.arminkurier.com/oplata13/ingbank/
2,http://www.durkduct.cn
2,https://www.infocusindia.co.in/mobile-phones
2,https://www.aag2020.com/contact
1,https://app.acesso.seguro.cliente.santa.flixpromo.cf/cef/home/webApps_AplicationDeviceSecurity.php
2,http://ceemr.uw.edu.pl/issues/vol-9-no-2-2020
1,https://safersecurityincandmore.com/mua/45.40.125.1808327/sucursalpersonas.transaccionesbancolombia.com/mua/index.html
2,http://www.anellaverdamanresa.cat/web/mapaweb
2,http://www.ambassenparis.com/2017/08/
1,https://membrshpupdtr-rand278-netflix.com/0777d5c17d4066b82ab86dff8a46af6f/tnFBsV27sc3kIMJg0Z8snqenramMHIXz.php?country=GB-United%20Kingdom&lang=en%20[162.241.87.192
2,http://wdwoods.com/photography.php
2,http://www.xp876.com/win10jc/35370.html
2,http://limasolutions.com/category/past-events/
2,http://currentadventures.com/category/kids-kayaking
2,https://michaelrookeronline.com/feed/rss
1,http://renv-70251618.serverelvir.com/nextVRF.html?location=95c4b3f151283d7c0cb86186361376d8
1,http://fepro.cs.buap.mx/2013/administrator/templates/hathor/html/com_content/wells/zvmmwy=/dzlmwu=/jzhmdy=/
1,https://authu88-hellp.clkrwqhome.org/hellp/session
2,http://www.anodynedesign.com/shop/hoodie/
1,https://aphxjs.com/
2,https://www.wellnessatpenn.com/resources/
2,https://fundacionrafaelperezestrada.com/index.php/sede/
2,http://arteria-bakery.com/%e4%bc%9a%e7%a4%be%e6%a6%82%e8%a6%81
1,https://quattrandep.com.vn/IMGwfn/verification/NN0508C143B79EBM5BA8/invalid.php
2,http://www.devin-bratislava.eu/AA/index.asp?app=451033&amp;cid=AuthCookie&amp;ReturnUrl=%2Findex%2Easp%3F&amp;id_org=451033
2,http://whitestonepersonalmarketing.com/?page_id=223
2,https://ompro.nl/online-marketing-boost/
2,http://mpo-bourgogne.org/index.php/2019/12/06/2019-les-sonnambules/
2,https://sightsupportderbyshire.org.uk/
2,http://gatheredinthekitchen.com/
2,https://gwpharm.com
1,http://94.140.114.77/banks/Desjardins/lastdesj.php
2,https://walterkolm.com/artists/rombai-wk/
2,https://pgszc.en.alibaba.com/company_profile.html#assessedReport
2,http://kawata2018.com/blog/
1,http://serienstreamen.de/game-of-thrones
1,http://www.buruanbosn.item-gratis-ytrw.cf/
1,http://pochtarefund-xeq0sd.aakkl.xyz/login/inloggen.html
2,http://microformats.org/wiki/h-card-brainstorming#Pronouns
2,https://www.kbthalkirchen.de/vertic-roadshow/
1,http://datarescue.cl/bace/6f87052b791e16fa9ce4bb4d18a6c479
1,https://verifikasi-appleid9.serveirc.com/?l34kc0de
2,https://gfs.com
1,https://notice.apple-ld.com.acheifarma.com.br/error/4b04fa59a5796834a74c9b1b5962cd41/error/Home.php?cmd=_update&dispatch=554f491065386056d&locale=en_
2,https://www.coatchex.com/the-benefits
2,https://www.vesbyt.cz/cenik/
2,https://credico2014.com/comments/feed/
2,https://www.willowaynurseries.com/sales-staff/
2,https://festiwalmarketingu.pl/meski-marketing-w-najnowszym-ooh-magazine/
2,https://www.thinkuknow.co.uk/oldparents/Accessibility/
1,http://fepro.cs.buap.mx/2013/administrator/templates/hathor/html/com_content/wells/mzhzmy=/jbjmwq=/jg2zwm=/
